"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Uganda","UGA","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","330700000","273900000","347100000","367700000","424100000","372400000","421500000","333600000","266300000","277700000","177800000","196830000","189800000","299970000","540900000","682000000","813730000","797750000","737200000","714600000","716200000","721626955.454685","727011324.597279","861569807.360262","1167955779.35231","1591839903.27356","1807442910.28737","2536083959.27808","3169963632.11791","3398399880.90118","3528088785.77421","4315617897.59425","5010986453.23286","4919480333.69958","4933391166.38186","4757900915.97273","4811746161.4519","5014641725.79399",
"Ukraine","UKR","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16099000000","16335000000","18830000000","20513000000","16713000000","16166000000","18501000000","20084000000","22190000000","27582000000","39850000000","43384000000","49687000000","65068000000","87899000000","56704000000","70341000000","89137000000","93598000000","89486000000","70939000000","53648000000","52897000000","63140000000",
"Upper middle income","UMC","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","291412796255.413","291328724167.564","312470574940.352","298626112819.986","262036242434.83","320921720742.836","356551894848.709","390755423814.828","444223446018.103","460171424012.567","508484114598.254","549549160075.593","649896499323.536","784498637252.525","875181797063.972","868607559017.516","865831484025.233","909952844287.003","1115005151430.82","1097119051128.81","1172166866910.8","1540203505238.15","1980134275837.81","2455867281754.03","3030127554050.7","3690370876064.11","4476934770530.64","3504981290820.41","4404215629300.42","5384121423724.68","5693072252257.33","5893599855345.41","6001988178402.65","5304730227312.62","5007044168051.08","5618946269644.18",
"Uruguay","URY","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","931300000","1248400000","1593700000","1846500000","1684500000","1497100000","1376600000","1334500000","1602600000","1692730000","1867470000","2235490000","2416790000","2435620000","2856740000","3010060000","3530800000","3911100000","4307700000","4764500000","4756400000","4287700000","4441132210.28443","4094881199.51548","3146464728.78409","3294399427.06152","4628929790.22246","5648492366.13724","6528764271.72952","7818401836.53508","10129696503.4687","9243069327.40751","11173402620.8035","13420491952.361","19409732968.6524","19476034316.5543","19173152460.6558","16306696370.6066","15478872535.8665","17018159112.9904",
"United States","USA","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","65650000000","68820000000","77500000000","110230000000","146710000000","155790000000","171610000000","184300000000","219995000000","287640300000","344458000000","380945000000","361487000000","351281000000","395904000000","382741000000","407105000000","457056000000","567855000000","648353000000","707008000000","727577000000","750629900000","778935000000","869771000000","1004661000000","1077761700000","1191279100000","1195009200000","1268985000000","1432025000000","1302632000000","1265231000000","1344791000000","1577633000000","1820234000000","2138473000000","2488527000000","2657182000000","2196301000000","2533770000000","2882957000000","2986961000000","3086272000000","3193253000000","3046892000000","3022043000000","3258461000000",
"Uzbekistan","UZB","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Vincent and the Grenadines","VCT","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","29400000","33400000","39600000","50100000","48090370.3703704","59100000","72700000","82600000","95148148.1481481","95059259.2592593","128985185.185185","120140740.740741","134788888.888889","118962962.962963","142792592.592593","122374074.074074","116614814.814815","140325925.925926","153259259.259259","151044444.444444","160459259.259259","180344444.444444","182559259.259259","178315185.185185","181685522.222223","176609118.148148","189452520.000001","208941224.074075","225594092.222223","225627583.333334","220284475.185185","205992035.185186","195856204.444445","192323260.740741","202419693.703704","208605518.888889","256242933.215402","285076968.896906","291636266.508116","",
"Venezuela, RB","VEN","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","2833000000","3339000000","3418000000","5279000000","11971000000","10092000000","10376000000","10947000000","10855000000","16305000000","22232000000","24519000000","20122000000","17341000000","18860000000","17189000000","11253000000","12883000000","12705000000","15570000000","21464000000","18556000000","17121000000","17718000000","19307000000","22620000000","26859000000","27606000000","21609000000","24587000000","37760000000","30646000000","29268000000","29837000000","42832000000","61208000000","75348000000","82202000000","105779000000","62955000000","70481000000","97678000000","101810000000","93188000000","78620000000","39718000000","29291000000","",
"British Virgin Islands","VGB","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9638000000","11851000000","12104000000","14175000000","17481000000","18155000000","19821000000","23546000000","30540000000","36987000000","45594000000","55757000000","71048000000","63615000000","80153000000","106180000000","124609000000","143024000000","161510000000","173711000000","189454000000","227961000000",
"Vanuatu","VUT","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","53259880.9867325","62535435.3247761","83749046.9072023","83562927.016795","80216197.5319549","81020001.7506172","78734123.6613019","77451206.7039823","105822625.853594","105832758.477099","105330553.782102","101266012.695204","113187516.924175","123001971.004457","138762462.527789","138518711.15483","168716711.039948","161459487.812156","175736088.956399","156381759.571774","136270576.793418","161705748.497205","187567901.699053","204609790.533949","215331170.10305","255747586.08641","313676625.390873","330935053.555235","362955699.239684","392981735.448002","393689013.444449","424549488.585302","433540351.038138","358175551.032641","","",
"World","WLD","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","1508317329954.4","1769920443401.1","2296328384039.91","2790483053409.3","2852889680320.68","2689565141698.57","2578109764003.34","2719536478093.46","2718256147108.52","2981152715626.24","3513321500880.84","4047191050844.28","4444949321764.46","5203050428745.85","5303109125759.09","5661715584495.16","5608221618680.17","6178152423329.56","7426728422618.08","7896446711740.29","8149887107457.17","8107997434645.96","8459043251065.96","9469763092307.5","9062087089819.27","9341566884595.18","10981069497015.9","13542491160813.7","15671575332716","18384871670693.5","21872905923675","24310588309579.2","19208887575659.5","22502818473520.4","26494253248122.4","26740103496241.8","27525350137172.7","28100326787257.3","25044685793433.3","24607264258943.1","26962360278661.3",
"Samoa","WSM","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","17148436.4037241","13648719.1100158","21763382.7516074","25671520.5941486","18383401.7676028","21783560.0548882","26963506.9601336","27213575.2927837","27137007.8209265","25101084.1960191","30950890.3427913","44870387.7871792","48238217.7716272","51237056.3477741","44406987.9329623","48627334.3762777","46562267.7381654","50547582.3727239","69119314.3053517","80676705.7891783","85395959.8156577","88923964.7291796","82222868.2787991","","","","","111128329.504591","147250075.68939","154129310.932026","188531174.246585","193478406.717985","181355879.903279","201783007.564006","211771992.717873","237988276.068546","249240847.040298","242997799.6569","227367107.191772","263031520.707446","",
"Kosovo","XKX","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","581925369.833631","624812302.155587","750453088.845967","990595267.050285","1137718179.82498","1226395984.56417","1399995870.98265","1922806823.30004","1795712913.19979","1848568368.02563","1949949277.7399","1660292400.55546","1831884462.27007","2219931796.69191",
"Yemen, Rep.","YEM","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6963462548.41156","8181420000","8158270000","10503560000","7233188165.95418","9325006298.77373","10437325127.5619","9414795929.14096","9592171960.72602","9457561767.48146","1889969322.8379","","",
"South Africa","ZAF","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","2304399079.16213","2402399040.00134","2573198971.74969","2759398897.3442","2930198829.09254","3001598800.56111","3233998707.69412","3527998590.21176","3910198437.4847","4034798387.69456","4080998369.23305","4528100013.38086","5468536792.97941","7612146658.6707","10300451114.0176","10630747388.8178","10206249991.125","12178499989.41","15067299986.898","20293956279.768","29075651843.6665","24166479791.9631","20548519519.701","21634554097.9227","20026424684.6693","19002774308.5232","21145015503.2118","27337385817.376","28015153902.0925","26787640413.2407","27817695767.7916","27000256259.5376","28823385073.0855","29990731188.7834","30973638011.8155","35538043023.0917","36572081252.6099","37959642405.7714","36069050875.5343","35535038115.5284","39506573038.0868","38388833051.6923","39060996814.2623","50215153637.1005","61694715395.8984","72730057770.5366","85294923088.5698","100412567069.715","108973598001.788","87744964393.4595","112386650889.94","132169659147.01","123783951306.583","120214371847.513","117904640442.803","103985248699.53","97182708113.2655","109962742961.815",
